0,US-10347,86960,Story,2019-09-10T09:12:00.676-0400,Closed,[]
0,US-10347,86960,Story,2019-09-09T15:03:24.430-0400,Verified,[]
0,US-10347,86960,Story,2019-09-09T14:16:35.125-0400,Documentation,[]
0,US-10347,86960,Story,2019-09-06T09:35:54.744-0400,Test,[]
0,US-10347,86960,Story,2019-08-15T10:33:30.942-0400,Doing,[]
0,US-10347,86960,Story,2019-08-15T10:33:25.837-0400,To Do,[]
0,US-10343,86905,Bug,2019-08-12T10:32:32.155-0400,Closed,[]
0,US-10343,86905,Bug,2019-08-12T10:31:49.190-0400,Verified,[]
0,US-10343,86905,Bug,2019-08-12T08:50:54.445-0400,Test,[]
0,US-10343,86905,Bug,2019-08-09T14:53:02.139-0400,Doing,[]
0,US-10343,86905,Bug,2019-08-08T10:45:11.632-0400,To Do,[]
0,US-10343,86905,Bug,2019-08-07T12:24:10.265-0400,Doing,[]
0,US-10343,86905,Bug,2019-08-07T12:23:02.996-0400,To Do,[]
0,US-10342,86931,Spike,2019-08-14T16:19:09.401-0400,Closed,[]
0,US-10342,86931,Spike,2019-08-08T10:37:16.836-0400,Doing,[]
0,US-10342,86931,Spike,2019-08-08T10:37:13.499-0400,To Do,[]
0,US-10341,86930,Bug,2019-08-28T14:56:16.380-0400,Closed,[]
0,US-10341,86930,Bug,2019-08-28T14:56:04.856-0400,Test,[]
0,US-10341,86930,Bug,2019-08-08T11:26:17.409-0400,Doing,[]
0,US-10341,86930,Bug,2019-08-08T11:26:13.395-0400,To Do,[]
0,US-10340,86929,Bug,2019-08-26T15:48:52.416-0400,Closed,[]
0,US-10340,86929,Bug,2019-08-26T15:48:44.304-0400,Verified,[]
0,US-10340,86929,Bug,2019-08-26T15:48:40.730-0400,Test,[]
0,US-10340,86929,Bug,2019-08-09T09:06:55.412-0400,Doing,[]
0,US-10340,86929,Bug,2019-08-09T09:06:52.081-0400,To Do,[]
0,US-10339,86928,Bug,2019-08-22T10:18:01.004-0400,Closed,"['Customer_Priority', 'Twitch_Migration', 'jira_escalated']"
0,US-10339,86928,Bug,2019-08-19T15:22:01.983-0400,Verified,"['Customer_Priority', 'Twitch_Migration', 'jira_escalated']"
0,US-10339,86928,Bug,2019-08-16T15:39:44.130-0400,Test,"['Customer_Priority', 'Twitch_Migration', 'jira_escalated']"
0,US-10339,86928,Bug,2019-08-08T09:18:20.567-0400,Doing,"['Customer_Priority', 'Twitch_Migration', 'jira_escalated']"
0,US-10339,86928,Bug,2019-08-08T09:18:17.017-0400,To Do,"['Customer_Priority', 'Twitch_Migration', 'jira_escalated']"
0,US-10337,86921,Epic,2019-09-06T13:38:25.378-0400,Closed,[]
0,US-10337,86921,Epic,2019-08-19T14:19:09.053-0400,Doing,[]
0,US-10337,86921,Epic,2019-08-07T16:46:42.592-0400,To Do,[]
0,US-10336,86913,Bug,2019-08-19T10:14:00.716-0400,Closed,['Customer_Priority']
0,US-10336,86913,Bug,2019-08-19T10:12:21.557-0400,Verified,['Customer_Priority']
0,US-10336,86913,Bug,2019-08-15T09:19:18.615-0400,Test,['Customer_Priority']
0,US-10336,86913,Bug,2019-08-07T15:04:13.576-0400,Doing,['Customer_Priority']
0,US-10336,86913,Bug,2019-08-07T15:04:09.697-0400,To Do,['Customer_Priority']
0,US-10334,86890,Story,2019-09-13T10:12:35.582-0400,Closed,[]
0,US-10334,86890,Story,2019-09-12T13:53:26.588-0400,Documentation,[]
0,US-10334,86890,Story,2019-09-12T13:53:23.306-0400,Test,[]
0,US-10334,86890,Story,2019-09-05T14:25:31.760-0400,Doing,[]
0,US-10334,86890,Story,2019-09-05T14:25:27.254-0400,To Do,[]
0,US-10333,86889,Story,2019-08-30T09:42:16.819-0400,Closed,[]
0,US-10333,86889,Story,2019-08-30T09:42:08.058-0400,Verified,[]
0,US-10333,86889,Story,2019-08-30T09:42:02.807-0400,Test,[]
0,US-10333,86889,Story,2019-08-28T14:46:15.622-0400,Doing,[]
0,US-10333,86889,Story,2019-08-28T14:46:10.874-0400,To Do,[]
0,US-10332,86888,Story,2019-08-29T11:50:03.297-0400,Closed,[]
0,US-10332,86888,Story,2019-08-29T11:49:40.642-0400,Verified,[]
0,US-10332,86888,Story,2019-08-29T11:49:33.292-0400,Test,[]
0,US-10332,86888,Story,2019-08-23T09:49:13.255-0400,Doing,[]
0,US-10332,86888,Story,2019-08-23T09:49:08.317-0400,To Do,[]
0,US-10331,86887,Story,2019-08-27T14:51:55.000-0400,Closed,[]
0,US-10331,86887,Story,2019-08-27T09:26:02.822-0400,Documentation,[]
0,US-10331,86887,Story,2019-08-23T09:43:20.280-0400,Test,[]
0,US-10331,86887,Story,2019-08-23T09:43:14.620-0400,Doing,[]
0,US-10331,86887,Story,2019-08-23T09:43:07.868-0400,To Do,[]
0,US-10330,86886,Story,2019-08-27T14:51:37.304-0400,Closed,[]
0,US-10330,86886,Story,2019-08-27T09:25:33.574-0400,Documentation,[]
0,US-10330,86886,Story,2019-08-23T09:42:51.391-0400,Test,[]
0,US-10330,86886,Story,2019-08-23T09:42:45.394-0400,Doing,[]
0,US-10330,86886,Story,2019-08-23T09:42:41.826-0400,To Do,[]
0,US-10329,86885,Story,2019-08-23T12:24:03.172-0400,Closed,[]
0,US-10329,86885,Story,2019-08-23T12:23:54.105-0400,Verified,[]
0,US-10329,86885,Story,2019-08-23T09:41:58.196-0400,Test,[]
0,US-10329,86885,Story,2019-08-20T17:50:27.641-0400,Doing,[]
0,US-10329,86885,Story,2019-08-20T17:50:19.678-0400,To Do,[]
0,US-10328,86884,Story,2019-08-22T13:52:59.911-0400,Closed,[]
0,US-10328,86884,Story,2019-08-21T16:00:56.972-0400,Verified,[]
0,US-10328,86884,Story,2019-08-20T17:38:55.011-0400,Documentation,[]
0,US-10328,86884,Story,2019-08-20T17:38:50.799-0400,Test,[]
0,US-10328,86884,Story,2019-08-20T17:38:46.471-0400,Doing,[]
0,US-10328,86884,Story,2019-08-20T17:38:39.942-0400,To Do,[]
0,US-10327,86883,Story,2019-08-20T15:57:07.776-0400,Closed,[]
0,US-10327,86883,Story,2019-08-20T15:56:55.568-0400,Verified,[]
0,US-10327,86883,Story,2019-08-20T15:56:42.469-0400,Test,[]
0,US-10327,86883,Story,2019-08-16T15:29:05.160-0400,Doing,[]
0,US-10327,86883,Story,2019-08-16T15:29:01.205-0400,To Do,[]
0,US-10326,86882,Story,2019-08-20T10:28:30.435-0400,Closed,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-20T10:28:16.680-0400,Verified,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-20T10:28:09.463-0400,Test,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-19T14:17:50.757-0400,Verified,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-19T13:42:37.878-0400,Documentation,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-19T13:42:31.174-0400,Test,"['Handset', 'Tablet', 'breaking-change']"
